operational_stress,temperature_differential,thermal_stress,Tool wear,Process temperature,Rotational speed,Machine failure
0.2268082419997693,-0.23529412,-0.792319872668463,1.4895446,1.4121002,0.9840425,0.0
-0.3357059894288502,-0.35294116,-0.5082688306807142,1.2045817,0.3335171,-0.11702128,0.0
1.201761952479648,-0.64705884,-0.1961610811977066,1.5209272,0.67057425,-0.48404256,0.0
0.7770823340500935,0.5882353,0.1976621542774863,1.5413148,-1.4191804,0.02127659,0.0
-0.9227359782789256,0.11764706,-0.953376704890592,1.0951865,-1.2843575,1.531915,0.0
0.8529357195306608,0.5882353,0.8976394639784372,1.4498003,-1.6214148,-0.55851066,0.0
0.4513881905928418,0.76470584,1.2035160813858805,1.3531277,1.2098658,-0.44148934,0.0
-0.6419933032051529,0.82352936,0.4453485410287945,1.1463994,-0.40800878,1.0106382,0.0
0.0581781478982095,-0.17647056,0.3653986737647362,1.2684411,0.67057425,-0.04787234,0.0
1.0616921835941109,-0.9411765,-0.7917567380891742,1.6000966,0.80539715,0.47340423,0.0
-0.5554963182651985,-0.35294116,-1.3957473476994402,1.250608,2.0862145,0.7234042,0.0
-1.502705712820941,0.23529412,0.3145608775231889,0.7087352,-1.2169461,-0.1968085,0.0
0.6886695012074495,-0.4705882,-0.2628020984756063,1.400698,0.8728086,-0.95212764,0.0
2.035368662138863,0.88235295,1.0509854800623089,1.7082105,1.2772772,-0.4148936,0.0
-1.2508781496118369,0.11764706,-0.935830130179408,0.87244505,-0.67765456,0.21808511,0.0
-0.5869658940001203,-0.17647056,-0.9404484160465344,1.2324508,-0.745066,1.3776596,0.0
-0.5662818323840444,1.117647,-0.6912524586802717,1.3326188,-0.0035401233,1.8882977,0.0
-1.4451238397456554,-0.11764705,0.6380693619230031,0.7316709,-0.61024314,-0.44148934,0.0
0.2279435592754373,0.76470584,1.9010651301179864,1.2460995,-1.6888262,-0.5319149,0.0
-0.0030935063229967,0.4117647,-1.3403775854898106,1.6251522,-0.67765456,2.2234042,0.0
-1.480850855264332,0.1764706,-0.3759182460669724,0.724084,-1.351769,-0.010638301,0.0
-0.6786072853454452,0.47058824,0.8198087159813205,1.0577102,-0.8798889,0.12765956,0.0
0.61547701559173,-0.17647056,-0.4111490106458215,1.5243542,-0.27318588,0.43085107,0.0
0.5966023658837496,-0.05882353,-1.053578522113651,1.6158297,0.3335171,0.42021278,0.0
0.7432002091043776,0.4117647,1.0168300319239467,1.4386811,0.8728086,0.010638301,0.0
1.761792677367744,0.4117647,0.655761087654843,1.6526091,-2.699998,-0.4255319,0.0
-0.0104730686148386,0.9411765,-0.4423104941914537,1.4680619,1.075043,0.893617,0.0
-0.6706600644157693,-0.35294116,-0.2817095817534624,1.0577102,2.2884488,-0.43617022,0.0
1.1999170619066872,0.7058823,0.4791945049260627,1.6251522,1.3446887,0.07978723,0.0
-1.215044698098566,0.9411765,0.8513206172122749,0.83906543,1.2772772,-0.7074469,0.0
1.5852508410013728,0.5882353,0.9536487470272088,1.5711375,-1.4191804,-0.85638297,0.0
-0.0748668453441319,0.9411765,-0.0243248803160318,1.4084109,-0.745066,1.0265957,0.0
0.246676294323959,-0.7058824,-1.7263231025617358,1.6064196,1.546923,1.3457447,0.0
2.08053300251153,-0.41176468,0.5563787100286991,1.6282405,0.46833998,-0.47340423,0.0
0.6536875376509305,-0.23529412,-0.7761480793648868,1.6127028,-1.0147117,0.98936164,0.0
0.9373749419084668,0.9411765,0.6714977704357329,1.5379456,0.8728086,-0.30851066,0.0
-0.0709287135441588,-0.23529412,-2.0663577371521717,1.6435404,1.075043,1.9627658,0.0
0.3008876942371052,0.82352936,1.3280846016907586,1.2902945,-0.81247747,-0.7765958,0.0
-0.3434048597044739,1.0,0.1049900355474027,1.2186134,-0.8798889,-0.55851066,0.0
-0.5020654489790742,0.9411765,1.450124839556542,1.1004275,-0.67765456,-0.08510639,0.0
0.129277392286917,0.47058824,-0.6948008231006451,1.5105754,-0.8798889,0.95744675,0.0
-1.0539715596131711,0.0,-1.3790417069251368,1.0244303,-1.0147117,0.83510643,0.0
-0.0161496549931785,-0.52941173,-1.1820533603884191,1.3890158,1.8165689,0.27659574,0.0
-1.3173651675681428,0.76470584,0.804229515635266,0.79748124,-1.0821233,-0.32978722,0.0
0.2002702006810302,0.76470584,-0.557162202688994,1.5645868,0.67057425,1.2978723,0.0
1.5406541592665404,0.0,0.1494822915932203,1.6996343,0.26610565,0.55851066,0.0
0.1747610406433654,0.0,-0.270858451114344,1.3850913,-0.61024314,0.14893617,0.0
0.0376360009415921,-0.7647059,-0.0853102315118119,1.2415706,0.40092853,-0.23404256,0.0
0.330938123377442,0.82352936,0.4627372051310587,1.4084109,0.8728086,-0.12765956,0.0
-0.1102390742141623,-0.23529412,-0.4599488694301903,1.2728503,-0.34059733,-0.2819149,0.0
-0.6638836394266261,-0.29411763,-0.6225120181441143,1.1262279,1.2772772,0.5053191,0.0
1.0717681244156638,-1.117647,-0.978118145946757,1.5873293,0.3335171,0.2074468,0.0
1.1762173137771184,0.11764706,0.2187670270482296,1.5873293,0.73798573,0.026595747,0.0
0.4191026055660336,0.7058823,1.992075762061616,1.2946086,0.94022006,-0.30851066,0.0
-1.3627423799299976,0.82352936,0.1930162939982186,0.7903792,-0.61024314,0.02127659,0.0
-0.2256866496836502,-0.41176468,-1.894867843484435,1.5678675,0.46833998,2.3893616,0.0
1.430244554207829,0.82352936,1.175883437521514,1.5546793,0.13128276,-0.69680846,0.0
1.718153919584256,0.058823533,0.0551071531887406,1.6526091,0.46833998,-0.70212764,0.0
1.6787726015845228,0.11764706,0.351543816163358,1.6763982,0.8728086,0.03191489,0.0
-0.8381193625767966,1.0,0.486639596216401,1.0300545,1.2098658,-0.07978723,0.0
0.2492662368590767,-1.1764705,-2.0784810586839826,1.6095661,0.26610565,1.2765957,0.0
-0.4555883980064161,0.88235295,1.3754367182004883,1.0951865,-0.40800878,-0.5638298,0.0
-0.7836241333447335,0.76470584,-0.1382753679631051,1.0792968,-0.070951566,-0.042553194,0.0
-0.6276954012647092,0.11764706,-0.1427403675016023,1.0951865,-0.81247747,-0.32978722,0.0
-1.4936586532804617,0.6470588,0.1810401787227928,0.7164391,-0.4754202,0.22340424,0.0
-0.316192723753307,-0.35294116,-0.6837208762212748,1.250608,-0.67765456,0.34042555,0.0
0.2700922131346112,-0.17647056,-0.5188035406582356,1.4349471,-1.6214148,0.32978722,0.0
-0.1758746042137175,0.88235295,-1.0689451768353293,1.5413148,-0.20577444,1.9521277,0.0
-1.491529933388584,0.7058823,0.3523753302699736,0.7164391,1.1424544,-0.02127659,0.0
-0.1902434634838904,0.7058823,0.7109788480581845,1.213958,-0.34059733,-0.39893615,0.0
1.2620756827495094,0.76470584,0.5537224891678654,1.6435404,-0.9473003,0.17553191,0.0
-0.98422050448932,0.5294118,-1.480767909587116,1.1513793,-2.4977634,2.1702125,0.0
-1.5062535793074032,0.76470584,0.5244456567507875,0.7087352,-0.9473003,0.43617022,0.0
1.138468014361158,0.0,-0.6806753594666105,1.6615964,0.46833998,-0.18617022,0.0
0.2382323720861783,0.88235295,1.1750896027359108,1.3116806,-1.0147117,-0.4148936,0.0
-0.1404668966788223,-0.29411763,0.1413348235055417,1.2186134,0.46833998,-0.08510639,0.0
-1.057590383429363,0.5882353,0.2704020834682097,0.9236378,1.0076315,-0.32978722,0.0
0.5787565974568435,0.6470588,-0.0118136330475623,1.5071008,-1.4865919,-0.13829789,0.0
1.3585776511812877,-0.9411765,-0.0634853411706803,1.5174885,1.075043,-0.30319148,0.0
1.156704048101575,0.82352936,0.7414353857618414,1.6064196,-0.0035401233,0.18085106,0.0
-0.5754353279191174,-0.11764705,-0.6319840856345839,1.1710547,-1.4865919,0.43617022,0.0
0.4723206028629702,0.4117647,-0.6625505784477224,1.574397,-0.54283166,0.44148934,0.0
0.1816439016271024,0.82352936,2.2913379459371184,1.2232473,-0.34059733,-0.40425533,0.0
1.6372980423577772,-0.23529412,0.4320193099553607,1.5678675,2.153626,-0.65957445,0.0
0.5280221067004306,-0.23529412,-0.8940677409400086,1.5905365,0.5357514,0.94148934,0.0
1.6525893469144295,-0.11764705,0.977972461429186,1.5513549,1.2772772,-0.36702126,0.0
-0.3783158659312644,-0.9411765,-1.4387899775046216,1.2550962,0.73798573,0.27659574,0.0
-0.7579021013178807,-0.29411763,-1.3273214438588097,1.2045817,1.0076315,1.9148935,0.0
-0.9217780543275808,-0.11764705,-1.387661365412828,1.1108277,-1.4865919,1.3085107,0.0
-0.666260709972556,-0.11764705,-0.4438067057744712,1.089918,0.26610565,-0.2819149,0.0
0.0722276991846009,0.7058823,0.8562420503438244,1.2684411,-0.20577444,-0.5851064,0.0
-0.0613494740307099,-0.23529412,-0.0316418619149711,1.2415706,1.1424544,-0.4255319,0.0
-1.3779627271569213,-0.11764705,-0.5171375152262756,0.78322643,1.3446887,0.22340424,0.0
-1.1723283856015585,0.0,-0.4459703551480599,0.8919507,0.80539715,0.20212767,0.0
-1.1764439107258546,-0.35294116,-1.0215231823120976,0.9173802,-0.34059733,0.86170214,0.0
0.6761100538453729,0.058823533,-0.5001324951196432,1.5480194,-0.27318588,0.04787234,0.0
0.8318613926010737,0.5882353,1.265325239554439,1.4274368,-1.6214148,-0.36702126,0.0
-1.4410437932862237,-0.23529412,0.5637602602823015,0.7316709,-1.6214148,-0.7180851,0.0
-0.661329175556373,1.0,1.2602594261156108,1.0631506,1.2098658,0.026595747,0.0
-0.1830412945163717,-0.05882353,0.232395979993273,1.1903504,1.7491573,-0.57978725,0.0
2.1176791646247914,0.0,0.6705379753680323,1.6909838,-0.745066,-0.19148935,0.0
-0.5308741248491492,-0.29411763,-1.0451237106553215,1.2370211,0.46833998,0.91489357,0.0
-1.383852185524449,0.11764706,0.0837551691192316,0.77602214,-1.4865919,0.5,0.0
0.7946087944932184,0.9411765,1.9530430683590692,1.4045619,-0.81247747,-0.21808511,0.0
-0.3222240967802931,0.6470588,1.043286481529334,1.1563346,-0.54283166,-0.25,0.0
1.7594865641515434,-0.11764705,0.2723689440243895,1.6374484,0.26610565,-0.4468085,0.0
-0.7820630720906899,-1.0,-1.1824126840950262,1.0356472,0.67057425,-0.537234,0.0
-0.9581791644786856,0.5882353,-0.4958041687545885,1.0467395,-1.1495347,0.90957445,0.0
-0.1469949710139132,0.76470584,1.4798399509847346,1.1612654,-1.2843575,-0.787234,0.0
1.6794821748818154,0.6470588,0.9710864798816072,1.6343884,-1.6888262,-0.34042555,0.0
-0.2768468844184387,-0.23529412,-0.8333088082095264,1.298904,-1.5540034,0.5265958,0.0
0.7140012679207915,-0.41176468,-0.4623075949248031,1.4424013,0.6031628,-0.83510643,0.0
-0.0641168098901506,-0.9411765,-1.1082407694367036,1.2728503,0.80539715,-0.61702126,0.0
0.0121623195687917,-0.35294116,-0.8157786753838652,1.4122452,2.2210374,0.98936164,0.0
1.032138455761879,0.76470584,0.1900053737110189,1.6282405,-0.138363,0.13297872,0.0
-0.415000805401286,-0.29411763,-1.448239437402541,1.3367544,-0.20577444,1.0053191,0.0
-1.0734848252887148,-0.4705882,-0.911449896795934,0.93603677,0.6031628,-0.10638299,0.0
1.6136692515579372,1.3529412,1.7189854632831147,1.5776458,-0.070951566,-0.80851066,0.0
-0.6684958658590273,-0.5882353,-0.2430163444791647,1.0522399,-0.34059733,-0.19148935,0.0
-1.2845119239035008,-0.05882353,-0.4583374790136874,0.82539535,-0.8798889,-0.28723404,0.0
-0.1077555676736386,0.76470584,0.5574296205453527,1.285962,-1.2843575,0.18085106,0.0
-0.5720293760921135,1.0,0.3742541705479643,1.1513793,1.075043,0.14361702,0.0
-0.748713127117943,1.0,-0.0944812926084166,1.1413945,-0.8798889,0.8829787,0.0
0.6717106994021593,-0.11764705,0.4081789184800256,1.3968191,-0.40800878,-0.48404256,0.0
-0.6802393039292179,0.23529412,0.0940782754554076,1.0846215,0.6031628,0.095744684,0.0
-1.3784239498001616,0.1764706,-0.5045046665128146,0.7903792,-1.4191804,0.5159575,0.0
0.5872714770243533,-0.35294116,0.0699035656410237,1.3571795,1.6817459,-0.9308511,0.0
-1.0380061604240904,0.6470588,-0.0853110878600272,0.9958253,-1.0821233,1.2978723,0.0
-0.6941114618912861,-0.5882353,-1.2683610992623129,1.1363645,1.546923,0.21276595,0.0
-0.8390772865281414,0.1764706,-0.2829315906413356,1.0412087,-0.9473003,0.10106383,0.0
0.9218352866977614,0.82352936,0.3210287042424983,1.59692,1.2098658,0.19148937,0.0
0.2551202165617397,-0.23529412,0.1335052318713433,1.3284662,2.3558602,-0.18085106,0.0
0.3317896113341932,0.47058824,-0.4965346337730632,1.5379456,-0.34059733,0.7553191,0.0
-0.2876323985372843,-0.52941173,-0.6253790719329008,1.2278596,0.5357514,0.08510638,0.0
0.1185983141626649,-0.35294116,-1.5058480363581672,1.6064196,2.2210374,2.0212765,0.0
0.662486246537357,-0.05882353,-0.4054827258459755,1.5413148,-0.070951566,0.33510637,0.0
-0.2057476400297313,-1.1764705,-1.2786424158061125,1.3242961,0.06387132,1.2127659,0.0
0.6709301687751377,0.11764706,-0.2734276669976342,1.5546793,0.73798573,0.47340423,0.0
0.272753112999458,-0.23529412,-0.0105758673527375,1.3449746,1.1424544,-0.20212767,0.0
-0.4762369809576278,0.0,0.2318602485564885,1.1463994,-0.54283166,0.35106382,0.0
-0.1989357363757234,-1.0,-0.3610988834828101,1.1807492,1.075043,-0.1968085,0.0
-1.1650197806394458,-0.5882353,-1.5134952258247696,0.92985654,-0.4754202,0.39893618,0.0
0.1402402997300858,0.9411765,2.297478990181564,1.2278596,1.0076315,-0.26063833,0.0
-0.6936857179129106,0.29411763,0.1818781154409316,1.0631506,0.8728086,-0.26063833,0.0
-1.1991502562392142,-0.8235294,-0.868459504231239,0.8658577,1.2772772,0.06382978,0.0
0.8642888922873403,-0.23529412,-0.799789969326374,1.6556139,0.73798573,0.75,0.0
0.633393741348365,-0.7647059,-1.5827378289480962,1.682258,0.5357514,1.1595745,0.0
-0.6593068916590895,-0.52941173,-0.9918969598275692,1.1612654,0.46833998,0.94148934,0.0
-0.9454068451274208,0.0,-0.4471284804598892,1.0130863,-0.54283166,0.62765956,0.0
2.059813462230589,0.76470584,1.418482173954753,1.682258,-1.7562376,-0.20212767,0.0
0.5297960399436614,0.82352936,0.057887287634837,1.574397,-0.9473003,0.930851,0.0
0.8711007959413485,1.0588235,0.7492233588732989,1.5612952,-0.61024314,0.1968085,0.0
-0.2951893541534492,0.3529412,0.1736847470894425,1.213958,0.80539715,-0.07978723,0.0
0.4210184534687236,0.82352936,0.4810657970226357,1.4236605,-0.070951566,-0.23936169,0.0
0.5822689852784414,-0.17647056,-0.5545338131447851,1.531173,1.3446887,0.4042553,0.0
-0.8641961812522956,0.058823533,-0.6765395401779425,1.0846215,-1.351769,1.0691489,0.0
-1.5329335352856008,0.29411763,-0.3467805702331386,0.6931472,-1.1495347,0.84574467,0.0
0.0746047697305307,0.29411763,0.260079662210562,1.3367544,0.26610565,0.27127656,0.0
-0.7058194212966122,-0.29411763,-0.3163823498422049,1.0631506,0.40092853,-0.11702128,0.0
-1.454703079259104,1.0588235,0.0789013874958396,0.7466743,0.13128276,0.87765956,0.0
-1.4256460527349766,0.9411765,1.147628057242814,0.7466743,-0.67765456,-0.06382978,0.0
-1.2441372032875582,0.9411765,0.835388430136336,0.83906543,0.8728086,0.0053191446,0.0
0.2990428036641448,-0.5882353,-1.2841336630329545,1.4930806,0.73798573,0.22872339,0.0
0.2936500466047216,-0.05882353,-1.5043432612931362,1.6705036,0.19869421,1.5478723,0.0
-0.8914792745331916,0.82352936,1.2322791048802106,0.9663778,0.8728086,-0.17553191,0.0
-0.3055491242939195,0.6470588,0.645472406516473,1.2045817,-1.7562376,0.10638297,0.0
-1.5329335352856008,-0.23529412,-0.3983205720024261,0.6931472,0.6031628,-0.27659577,0.0
0.0455832218712679,0.5294118,0.716804071084794,1.2640126,-0.67765456,-0.5053191,0.0
0.5015550227114209,-0.23529412,0.7820673953712513,1.3242961,0.40092853,-0.35106382,0.0
0.1820696456054779,-0.29411763,-0.8293142007397567,1.400698,-0.20577444,-0.19148935,0.0
0.3281353088531368,-0.17647056,-0.9141062889264412,1.5277694,0.46833998,0.75,0.0
-1.2542841014388406,-0.23529412,-1.5865811196900936,0.9236378,-1.1495347,1.8723404,0.0
0.9295696356382496,0.5294118,1.3474516014151692,1.4498003,-1.4191804,-0.18085106,0.0
-1.3096662972925193,0.7058823,-1.2954732546879406,0.898369,-0.20577444,2.0106385,0.0
-0.3490104887530845,0.29411763,0.4519583502804286,1.1363645,0.8728086,-0.8191489,0.0
-0.7171016367235628,0.7058823,0.2129053235881002,1.0951865,-1.4191804,0.28723404,0.0
-0.8164064196796462,0.11764706,0.0140998061613177,1.0300545,-1.351769,0.09042553,0.0
-0.4128720855094084,-0.17647056,-0.4986686534988058,1.1903504,2.0188031,-0.11170212,0.0
0.4376934259550967,-0.64705884,-0.7685175030534103,1.400698,-0.27318588,-0.6329787,0.0
-0.6822970664913662,0.5294118,-0.2638488985208235,1.1855613,-0.61024314,1.5691489,0.0
1.439185177753714,-1.117647,-0.622420046346937,1.5711375,0.26610565,-0.40425533,0.0
-1.4141509653188382,1.0,0.5415914605022312,0.76145583,1.2098658,0.25531912,0.0
1.1237088897774743,-0.41176468,-0.5380844773881057,1.6220543,0.26610565,0.18617022,0.0
1.8600331003778887,-0.35294116,0.2326083543480012,1.6313192,-0.61024314,-0.48404256,0.0
0.8245173089740969,-0.7058824,-1.1475764391340242,1.6586096,-0.0035401233,0.98936164,0.0
0.1061807814600464,-0.23529412,-0.234799512186877,1.3159035,1.2098658,-0.27659577,0.0
0.3805727755230517,-0.5882353,-1.2609910240746924,1.5678675,-0.61024314,1.0425532,0.0
-0.7777701536420705,0.29411763,0.0856212374917389,1.0522399,0.94022006,0.14893617,0.0
-1.3125045904816892,-0.7647059,-1.174985062308072,0.83225375,0.19869421,0.8670212,0.0
-1.5329335352856008,-1.0,-2.22040638693793,0.6931472,0.94022006,2.3893616,0.0
-0.2398071582997706,0.7058823,-0.8184624706569126,1.4198699,-1.0147117,1.1117021,0.0
-0.8504659379496858,-0.4705882,0.1155411017756343,0.97826105,0.06387132,-0.07446807,0.0
-0.3668207785151261,-0.29411763,0.2891473743961198,1.1108277,0.80539715,-0.712766,0.0
-1.4638210961293123,-1.117647,-0.1951940071702834,0.724084,0.40092853,-0.010638301,0.0
-1.2547808027469454,0.47058824,-1.5198630310738028,0.9663778,-0.54283166,2.3893616,0.0
-0.2557016001591224,0.7058823,0.3720533556622766,1.2278596,-0.138363,-0.21276595,0.0
-1.3479832553463136,0.11764706,-0.0959495016051133,0.7903792,-0.67765456,-0.18085106,0.0
0.5336986930787705,-0.11764705,0.6404863190954847,1.3771957,-0.070951566,0.03191489,0.0
1.2119798079606598,-0.23529412,0.6613222985300178,1.478861,0.19869421,-0.46276593,0.0
0.558569237148872,0.3529412,-0.0851598567670779,1.531173,0.73798573,0.55851066,0.0
0.0533885281414852,0.76470584,0.5814404253133851,1.3074399,1.075043,-0.26063833,0.0
0.1496066672543465,-0.35294116,0.5301126266291838,1.2550962,2.2884488,-0.24468084,0.0
-1.2340612624660048,-0.35294116,-0.8846044082012127,0.8658577,0.94022006,0.19148937,0.0
-0.2793303909589624,1.1764705,1.3047220525135803,1.1710547,0.06387132,-0.5053191,0.0
-1.040773496283531,0.7058823,-1.337495117433303,1.1211208,-1.4191804,2.3893616,0.0
-1.115704436477618,0.47058824,-0.799307674017602,0.97826105,-0.745066,1.0904255,0.0
-1.105770410315523,0.76470584,-0.413553636404182,0.9841501,-1.1495347,1.4521276,0.0
2.068150948473776,0.4117647,1.607806632234905,1.6465725,-0.745066,-0.010638301,0.0
-1.1457903442828197,-0.17647056,-0.5070805619120776,0.9110832,-1.6888262,0.61170214,0.0
0.8163926947200977,-0.64705884,-1.6128370981808269,1.7138875,1.546923,0.6010638,0.0
-0.9488127969544248,-0.35294116,-0.7091129706432157,1.0187744,0.40092853,0.90957445,0.0
-0.3055491242939195,0.76470584,0.3608946247481082,1.2045817,-0.138363,-0.43085104,0.0
-1.251232936260483,0.058823533,0.0764119832652536,0.83906543,0.73798573,0.25,0.0
1.8004644220701846,0.7058823,0.6020385112166436,1.682258,1.1424544,-0.5744681,0.0
-0.1240757535113659,-0.35294116,-0.6894090835351357,1.3159035,0.40092853,0.32978722,0.0
0.3449521959989686,-0.64705884,-1.2020165497328317,1.5001153,0.67057425,0.39893618,0.0
1.2966673809925182,0.9411765,0.6491419442078086,1.6220543,-1.2843575,-0.2819149,0.0
1.9875789005662132,0.7058823,1.0261852078845284,1.6996343,-0.0035401233,-0.23936169,0.0
-0.3805510218177357,0.88235295,0.800416111445619,1.1855613,-0.27318588,0.14893617,0.0
-0.16147026627868,0.9411765,-0.0871554906229822,1.3890158,0.67057425,1.1223404,0.0
-0.123295222884344,-0.17647056,-1.5449994199218815,1.485996,-1.351769,1.1170213,0.0
-1.2311874906119702,-0.41176468,-2.1535254208931085,0.9958253,2.153626,2.3893616,0.0
1.2086448134633851,0.7058823,1.1589482954283852,1.5036141,0.5357514,-0.6755319,0.0
-0.4055989592121605,-0.35294116,-2.003960096497455,1.4895446,0.46833998,2.3351064,0.0
-0.8545814630739822,-0.29411763,-0.0583395448095756,0.9663778,-1.2169461,-0.893617,0.0
1.0213884203078971,-0.29411763,-0.0884037894007347,1.5209272,-0.138363,-0.30851066,0.0
-0.6175839817782912,0.11764706,1.4125849320441546,1.0244303,0.19869421,-0.10638299,0.0
0.5619751889758761,-0.17647056,-0.0492579721003517,1.4236605,1.2772772,-0.27127656,0.0
-0.597964280108154,0.5882353,0.1381014239548106,1.1463994,-0.81247747,0.4148936,0.0
-0.9316411231599464,0.47058824,0.741998177801858,0.9543516,0.94022006,-0.26595744,0.0
-0.3808703298015172,0.9411765,-0.5126581290379476,1.4045619,0.94022006,2.255319,0.0
0.3088349151667813,0.5882353,0.5370750800714521,1.3811513,0.3335171,-0.06914894,0.0
-1.0832414581264864,-0.64705884,0.0042053877363258,0.87244505,-0.070951566,-0.75,0.0
1.058179795772513,0.058823533,-0.4982673687301648,1.6343884,0.6031628,-0.058510628,0.0
-0.559044184751661,-1.2352941,-1.6189360957284369,1.2278596,0.13128276,1.3191489,0.0
-1.3651194504759274,-0.11764705,0.307365497369284,0.7687655,-1.0821233,-0.5425532,0.0
-0.3451078356179757,-0.5882353,-0.8765489119106898,1.2278596,-0.40800878,0.095744684,0.0
-1.4045007684756603,0.76470584,0.0416820967512484,0.7687655,1.075043,0.015957445,0.0
-0.835635856036273,0.82352936,-0.1876544606730102,1.089918,0.80539715,0.67021275,0.0
1.163941695733958,0.5882353,0.4632530692894902,1.6556139,-1.2843575,0.7393617,0.0
-1.319919631438396,0.11764706,-0.6754317681405292,0.83225375,0.06387132,0.7819149,0.0
-1.3241061138924215,1.117647,0.3506518438734958,0.82539535,0.13128276,0.92021275,0.0
-1.0419797708889282,-0.41176468,-0.5559299176226475,0.9482839,0.40092853,0.3723404,0.0
0.3737608718690439,0.29411763,1.0263683807654882,1.298904,-0.54283166,-0.65957445,0.0
-0.8882152373656462,1.0,1.175970356864282,0.9900048,1.1424544,0.26595744,0.0
-0.6542689212483127,0.3529412,0.088516465136535,1.0685618,-0.4754202,-0.6808511,0.0
1.0406888139942534,-0.35294116,-0.7706590586433439,1.6220543,2.0862145,-0.06382978,0.0
0.1224654886329089,-0.11764705,0.1552205096422904,1.285962,-0.61024314,-0.43085104,0.0
0.6947718315641656,0.76470584,-0.0901777147064765,1.6220543,-0.745066,0.7819149,0.0
-0.8517431698848122,0.7058823,-0.341592984079635,1.0792968,-0.070951566,0.47340423,0.0
-0.7575827933340991,-0.7647059,-0.5402597730972801,1.0187744,-0.0035401233,-0.45744678,0.0
1.5486013801962162,0.47058824,0.6594674483189595,1.6000966,-1.351769,-0.63829786,0.0
-0.8578455002415276,0.058823533,-1.1364118850520737,1.1159874,-1.2169461,0.8510638,0.0
1.1290306895071678,0.5294118,0.0610501240934884,1.6526091,0.80539715,0.25531912,0.0
1.1875704865337982,0.9411765,1.2349622150746942,1.574397,0.94022006,0.15957446,0.0
-1.1745990201528944,0.1764706,-1.826141618328436,1.0244303,-0.9473003,2.0957446,0.0
0.3819209647879075,-0.4705882,-0.202778940122444,1.400698,0.19869421,0.27659574,0.0
0.3580083446691505,-0.52941173,-1.5296699307122814,1.603263,-0.20577444,0.94148934,0.0
0.0942599500655328,-0.17647056,0.2267242145648879,1.2902945,-1.6214148,-0.03723405,0.0
-0.4411131027416495,-0.11764705,0.4290436712141924,1.1262279,0.13128276,0.08510638,0.0
-0.7067063879182278,-0.17647056,-2.3898674204394625,1.5209272,-1.4191804,2.3893616,0.0
-0.5449946334652697,0.6470588,0.8418545441592049,1.0951865,-0.34059733,-0.2819149,0.0
0.5721575657920235,-0.05882353,-0.6395205492783628,1.5546793,-1.1495347,0.45744678,0.0
-0.3611441921367862,0.0,-0.2657140249103449,1.2370211,-1.5540034,0.61170214,0.0
-0.1580643144516759,-0.23529412,-0.6980582004011003,1.3242961,1.2772772,0.48936167,0.0
0.6060042120728747,-0.05882353,-1.1132695886330888,1.6127028,-1.4191804,0.21808511,0.0
