Type,Air temperature,Process temperature,Rotational speed,Torque,Tool wear,Machine failure,Power,temperature_differential,power_speed_ratio,thermal_stress,operational_stress,efficiency_index,wear_rate,temperature_stability,power_wear_interaction,speed_torque_efficiency
0.0,-0.45184362615815593,-0.34176240656627244,0.08095526105108115,-0.27790243927336006,-0.5707709054495996,0.0,-0.27032485130948863,0.3963752673809584,-0.27788715803639435,0.027117038613076946,-0.5938180109153822,-0.1489109078272174,0.09732271912807587,0.48806979560258135,-0.5937481908205828,0.051145794766172446
0.0,-0.45184362615815593,-0.409580655771592,-0.6106886409813224,0.4238345816262158,-0.45718396940976663,0.0,0.33113361538322067,0.29616271226627294,0.4238105958651208,0.4572420795993054,-0.33169461699397707,0.43600500043924945,-0.5441531210774622,0.48806979560258157,-0.3881194376234147,-0.5898019604681353
0.0,-0.5020778748810877,-0.409580655771592,1.7958531551314239,-1.4789523404284024,-0.42473055911267144,0.0,-1.3093904758407229,0.3963752673809584,-1.4789251047946426,-0.8288844065711577,-0.7424570415548293,-1.4101246177593814,1.7099559076234785,0.48806979560258157,-0.6305784614012603,1.8392319501255519
1.0,-0.45184362615815593,-0.34176240656627244,-1.5581460410257106,0.9636322900105047,-0.3922771488155763,0.0,0.45257222896110916,0.3963752673809584,0.9633764737397832,0.6226529997899872,-0.13650750868075467,0.5439081222161202,-0.9434828994114518,0.48806979560258157,-0.3012656540644818,-1.0864242136542779
0.0,-0.5020778748810877,-0.409580655771592,-0.8001801209902,0.9771272327201111,-0.31114362307283844,0.0,0.9712682046267499,0.3963752673809584,0.9771476402871021,1.0499643209409926,-0.04277422183525353,0.971612914456375,-0.9525620632391774,-1.3873104730325605,-0.12323097335479596,-0.917956325754778
0.0,-0.5523121236040195,-0.477398904976873,1.5305650831189952,-1.1550737153978294,-0.2786902127757433,0.0,-0.9002876592447853,0.39637526738101536,-1.15499293978325,-0.49185795321978,-0.5572766455917663,-0.8690012187675236,1.1884435147077863,-1.3873104730325605,-0.4355902505196617,1.3302532982642692
1.0,-0.6025463723269227,-0.6130354033874734,0.5262602390719436,-0.8581849757864701,-0.24623680247864813,0.0,-0.9022597392943403,0.2961627122663299,-0.8582093055181722,-0.549080019973535,-0.45458603945155307,-0.8714583974793825,0.7735688288251199,0.4880697956020402,-0.4078983314013807,0.6819641786370156
1.0,-0.6025463723269227,-0.5452171541821924,-0.48751917897555186,1.0176120608489334,-0.1975566870330054,0.0,1.2345798138749602,0.3963752673809584,1.0177449807959966,1.2668852860166482,0.094958616692222,1.170188818978255,-0.979678789688412,0.4880697956020402,0.05276715927202974,-0.8651613802742667
1.0,-0.5523121236040195,-0.5452171541821924,0.734700867081709,-0.5882861215943257,-0.14887657158736267,0.0,-0.39297006649664407,0.2961627122663299,-0.5881990499253487,-0.13355203704991625,-0.30084995682850424,-0.27965524033232025,0.4396222924826731,0.4880697956015114,-0.22090592519895483,0.4956970057774913
0.0,-0.6025463723269227,-0.6130354033874734,-0.6106886409813224,-0.25091255385414524,-0.10019645614171996,0.0,-0.6023608554425355,0.2961627122663299,-0.25106849403539977,-0.3043933810251616,-0.16214268189239897,-0.513000530283774,0.07001395061116494,0.4880697956015114,-0.21929222082539113,-0.16423105600258953
2.0,-0.5523121236040195,-0.5452171541821924,-1.1791630810079554,1.3010058577506851,-0.06774304584462482,0.0,1.1500009333285661,0.2961627122663299,1.3009466485586334,1.125353575045008,0.32410108601385085,1.1076606227664532,-1.160925845715358,-1.3873104730325605,0.18125049599549672,-1.1447112101558947
0.0,-0.6025463723269227,-0.6130354033874734,-1.453925727020828,1.5439148265236147,0.013390479898113065,0.0,1.2745144348784585,0.2961627122663299,1.5437854789079257,1.2269437837401211,0.49399032602610815,1.1993122657327246,-1.3047641473409317,-1.3873104730325605,0.299533457608416,-1.2994175149229945
0.0,-0.6025463723269227,-0.6130354033874734,-1.3402308390155013,0.5857738941415019,0.045843890195208216,0.0,0.1016198254053514,0.2961627122663299,0.5855410049883484,0.2699824368134144,0.23265397689628856,0.22315171688568447,-0.6710098026576854,-1.3873104730325605,0.07137352728315044,-0.8566435144449931
0.0,-0.6025463723269227,-0.6130354033874734,-1.2833833950128382,1.3145008004602916,0.07829730049230336,0.0,1.0953924798510724,0.2961627122663299,1.3144038711813189,1.0807986945200803,0.4994246829203895,1.0666660064430442,-1.1691252447928433,-1.3873104730325605,0.331880417868596,-1.1730681229904045
1.0,-0.6025463723269227,-0.6130354033874734,-1.2833833950128382,1.0850867743969694,0.11075071078939851,0.0,0.7936642322690888,0.2961627122663299,1.0849532504911117,0.8346194829525553,0.46295827424359115,0.8308966809424946,-1.0241082398152512,-1.3873104730325605,0.2973614335649697,-1.0767577308557297
2.0,-0.6025463723269227,-0.5452171541821924,-1.2454850990110626,1.004117118139326,0.15943082623504126,0.0,0.7123418786466306,0.3963752673809584,1.003984619209426,0.8366560331846555,0.49117945177044536,0.7645323145103824,-0.9704841891178687,0.4880697956015114,0.3301127989035163,-1.032501594215829
1.0,-0.6025463723269227,-0.6130354033874734,-0.2980276989666742,0.8691676910432538,0.24056435197777912,0.0,1.1506107212386256,0.2961627122663299,0.8693306111568775,1.1258510992513926,0.5352164817758287,1.1081156047706557,-0.8781018810387597,0.4880697956015114,0.525899420657737,-0.7494841713848689
0.0,-0.6025463723269227,-0.6130354033874734,-0.13695994095912817,1.0850867743969694,0.28924446742342186,0.0,1.5644750732173731,0.2961627122663299,1.0853466509046545,1.4635218366865717,0.6653786989747192,1.4034198593437939,-1.024043418722381,0.4880697956015114,0.6861851167278472,-0.8171884688064882
0.0,-0.6025463723269227,-0.6130354033874734,-0.8096546949906439,0.7072283785279667,0.3703779931661597,0.0,0.5970530410127498,0.2961627122663299,0.7071955429182486,0.6742049760685551,0.617818706568905,0.6682774931925609,-0.7619665736905435,-1.3873104730325605,0.5237993876683845,-0.7894278507539063
2.0,-0.6025463723269227,-0.5452171541821924,-0.7433326769875367,1.7328440244581156,0.40283140346325486,0.0,2.0442094936934407,0.3963752673809584,1.7330263947665983,1.9338731639972424,1.0370512322201546,1.7150295180520752,-1.409906046912922,0.4880697956015114,0.9483573709735118,-1.2217521851883433
1.0,-0.5523121236040195,-0.5452171541821924,-0.8665021389933072,0.4103396389166084,0.48396492920599277,0.0,0.15797979734791107,0.2961627122663299,0.4102339725320796,0.31596637622902096,0.6238527166377279,0.27654073926775286,-0.5326879224174067,0.4880697956015114,0.5201131656182909,-0.6465570320086937
0.0,-0.5523121236040195,-0.6130354033874734,-1.14126478500618,1.8677934515541879,0.5650984549487307,0.0,1.929932644506043,0.19595015715170142,1.8678434858021948,1.6836654554576875,1.293402964336599,1.643555174697527,-1.4817731116704598,0.4880697956015114,1.1144240835409471,-1.352406402830995
2.0,-0.6025463723269227,-0.680853652592793,-0.061163348955577096,0.36985481078778615,0.5975518652458258,0.0,0.5860509102099664,0.19595015715164446,0.36997933764156893,0.5978415364755335,0.7230203603775102,0.6589554335335068,-0.4996060518042992,-1.3873104730325605,0.7589326474243455,-0.4201108962077319
0.0,-0.6527806210498545,-0.680853652592793,0.5831076830746069,-0.8042052049480414,0.6786853909885636,0.0,-0.7940288723641328,0.2961627122663299,-0.8042044482907759,-0.4607747661510246,0.30948453988440416,-0.7386151145512139,0.704396824077935,0.4880697956020528,0.42465240548831235,0.6478230370787205
0.0,-0.6527806210498545,-0.680853652592793,1.7769040071305362,-1.4789523404284024,0.7111388012856588,0.0,-1.3172009507738303,0.2961627122663299,-1.4789279416709011,-0.8876293639859449,0.04721123266936395,-1.421107802192324,1.7112262675849104,0.48806979560258185,0.2921000182059125,1.8323204037788334
0.0,-0.6025463723269227,-0.6130354033874734,0.08095526105108115,-0.04848841321003691,0.743592211582754,0.0,0.06316426443902079,0.2961627122663299,-0.04842057389812611,0.2386066549469658,0.6895147392500104,0.18629069637795012,-0.12957388464998537,-1.3873104730325605,0.7489239718353636,-0.11447325334254244
0.0,-0.6025463723269227,-0.6130354033874734,-0.2506548289644548,0.18092561285328526,0.7760456218798492,0.0,0.20411609113882567,0.2961627122663299,0.18095637511996618,0.35360884597162956,0.8206888711809391,0.3196937003121214,-0.33915969472109336,-1.3873104730325605,0.825356894713897,-0.3537905580326291
0.0,-0.6025463723269227,-0.6130354033874734,0.09042983505152503,-0.10246818404846657,0.8084990321769443,0.0,-0.010075155822431072,0.2961627122663299,-0.10241033506080366,0.17885082207378453,0.726543322777941,0.1150969268399147,-0.07766688553134983,-1.3873104730325605,0.7893368865590555,-0.07412840934005058
1.0,-0.6025463723269227,-0.680853652592793,1.4926667871172197,-1.559921996686046,0.8409524424740394,0.0,-1.5636590601248535,0.19595015715164446,-1.5599643223297481,-1.1390720959480238,0.10103010508445351,-1.7815415189693127,1.8550522685766788,0.48806979560258185,0.31789273240505195,1.84156601331805
0.0,-0.6025463723269227,-0.6130354033874734,-1.1886376550083992,1.8003187380061518,0.8896325579196821,0.0,1.8049261229437614,0.2961627122663299,1.8003382246668564,1.659705158323178,1.6739953385533373,1.5634464237198817,-1.4460911697625258,0.48806979560258185,1.4670029939719529,-1.3381082063271545
0.0,-0.6025463723269227,-0.6130354033874734,-1.046519045001741,1.5574097692332223,0.9220859682167772,0.0,1.5854803205873085,0.2961627122663299,1.5574446588099289,1.4806599577532988,1.6021119142551885,1.4177221080682538,-1.3122361313452373,0.48806979560258185,1.4326315705825177,-1.2182569176657538
1.0,-0.6025463723269227,-0.680853652592793,0.8389211810865917,-0.38586198095021745,0.9545393785138724,0.0,-0.03076902213191006,0.19595015715164446,-0.3857001727780541,0.09946595836519163,0.7294666320038303,0.09474158409173239,0.21260987501084355,0.48806979560258185,0.9246597364887487,0.3533905375474698
0.0,-0.5020778748810877,-0.6130354033874734,0.18517557505596385,-0.33188221011178876,1.084353019702253,0.0,-0.29370437926540227,0.09573760203701595,-0.33185442330590464,-0.17339744654956335,0.8705350413146922,-0.17350998553841965,0.1549312105616743,0.48806979560149905,0.9578044074203763,0.12203557086367284
0.0,-0.5020778748810877,-0.6130354033874734,-1.0370444710012972,0.5452890660126807,1.116806429999348,0.0,0.23585101088364646,0.09573760203701595,0.5451523705844843,0.250275709572317,1.3355285998481317,0.34909315933343765,-0.6394978212330862,-1.3873104730325605,1.1777666417278077,-0.7615109761043286
1.0,-0.5523121236040195,-0.7486719017981126,1.6632091191252096,-1.6678815383629038,1.1492598402964433,0.0,-1.6690356006675475,-0.004474953077669535,-1.6679300096133467,-1.3232608807941064,0.25682749549498834,-1.944322351237022,2.0562348635527745,0.48806979560258185,0.5212058165844836,2.0643575371900256
2.0,-0.6025463723269227,-0.7486719017981126,-0.35487514296933753,0.4103396389166084,1.197939955742086,0.0,0.4669476545854997,0.09573760203695898,0.41038914609778326,0.4351656119841491,1.351082104062799,0.5564744544057111,-0.5325010552714093,0.4880697956020528,1.3442816905139683,-0.5178735404934166
0.0,-0.6025463723269227,-0.7486719017981126,0.2230738710577394,-1.1685686581074368,1.279073481484824,0.0,-1.501992635943689,0.09573760203695898,-1.168729031535499,-1.140093865346894,0.604963641639674,-1.6887609836181159,1.2097483860437206,0.488069795601524,0.6842842002058345,0.9021897422056362
0.0,-0.5523121236040195,-0.6130354033874734,-0.48751917897555186,0.5992688368511093,1.392660417524657,0.0,0.6505846349894993,0.19595015715170142,0.5993173434931248,0.6499832243625117,1.6522579109762119,0.7132931091367279,-0.6809235653785766,0.4880697956026068,1.617418654285641,-0.6554126701344762
0.0,-0.5523121236040195,-0.6130354033874734,-1.273908821012394,0.45082446704542967,1.425113827821752,0.0,-0.0347650790744307,0.19595015715170142,0.45059296730403536,0.09623724106141192,1.6047353968938065,0.09079859127857019,-0.5650597729711173,0.4880697956026068,1.3804438135738661,-0.7705846964325181
0.0,-0.5020778748810877,-0.6130354033874734,0.8389211810865917,-0.8177001476576489,1.4575672381188474,0.0,-0.6917272197934436,0.09573760203701595,-0.8176516187321845,-0.4918373986151017,0.9334236679947205,-0.6167060979805559,0.7219887053091768,0.4880697956026068,1.1493377997733807,0.7413712104291227
0.0,-0.5523121236040195,-0.680853652592793,0.9241923470905867,-1.1820636008170442,1.4900206484159424,0.0,-1.2116946681226148,0.09573760203701595,-1.1820952653026626,-0.9078396790418116,0.7552517185091098,-1.2749039288592907,1.2301478365072316,0.4880697956026068,0.9682929023475615,1.1557775667889976
0.0,-0.6025463723269227,-0.7486719017981126,-1.1791630810079554,0.7612081493663964,1.5224740587130376,0.0,0.43434346271357355,0.09573760203695898,0.7610596893938117,0.40908048259042523,1.8804259438892112,0.5279111980523686,-0.8010707061584307,-1.3873104730325605,1.6663085674956812,-0.9043186883768403
0.0,-0.6025463723269227,-0.7486719017981126,-0.40224801297155693,0.9231474618816824,1.5549274690101327,0.0,1.1586417577562225,0.09573760203695898,0.9232887316224303,0.9885585699497909,2.0080771134197093,1.11410211151796,-0.9152136847531278,-1.3873104730325605,1.9979482730023648,-0.8003427224482753
0.0,-0.6025463723269227,-0.7486719017981126,-0.4590954569742202,0.03248124304760564,1.587380879307228,1.0,-0.12455959238346632,0.09573760203695898,0.03242329374078361,-0.03807240400841489,1.5294789234888622,0.001130606276847516,-0.20531879971246614,-1.3873104730325605,1.5007433545694822,-0.31457255291300334
2.0,-0.6025463723269227,-0.8164901510033935,-0.5538411969786591,1.193046316073827,-1.7228669709964775,0.0,1.434162099416484,-0.004474953077669535,1.1931921796687222,1.1348848480101494,-1.6152522370998221,1.3132559871324898,-1.1141074749364868,0.488069795601524,-1.665880150594108,-0.9602973658846037
0.0,-0.5523121236040195,-0.7486719017981126,-0.5064683269764396,0.8691676910432538,-1.6417334452537395,0.0,1.0150302178316883,-0.004474953077669535,0.8692645716536958,0.8028765958464352,-1.5298391380510832,1.005426790574736,-0.887803798397012,0.488069795601524,-1.579923195072886,-0.7982355116985219
0.0,-0.5523121236040195,-0.7486719017981126,-0.478044604975108,-0.03499347050043046,-1.6092800349566445,0.0,-0.22953393238973704,-0.004474953077669535,-0.03507033683912144,-0.1829839086283036,-1.5218562551650008,-0.10635027588110316,-0.15316406301392552,-1.3873104730325605,-1.5715645046516598,-0.2754945469717084
0.0,-0.5020778748810877,-0.680853652592793,-0.32645142096800583,-0.12945806946768043,-1.5768266246595493,0.0,-0.27825209414026725,-0.004474953077669535,-0.12951349635083204,-0.22157517892314174,-1.494684470693594,-0.15723479723015887,-0.06067009015402769,-1.3873104730325605,-1.54208258606409,-0.17002688344754813
0.0,-0.5523121236040195,-0.7486719017981126,-0.7717563989888684,0.8826626337528611,-1.5443732143624542,0.0,0.8609225413276108,-0.004474953077669535,0.8826750378404062,0.6808027986261722,-1.4224637414847654,0.8848552431161353,-0.8930137245091394,-1.3873104730325605,-1.4773740650525715,-0.8667664362135059
2.0,-0.5020778748810877,-0.680853652592793,-0.6391123629826541,0.3833497534973936,-1.4632396886197163,0.0,0.25803691144114527,-0.004474953077669535,0.3833092539213376,0.2032371133903429,-1.360999291094273,0.36951084131639866,-0.5154353440712234,-1.3873104730325605,-1.4137076249224172,-0.5741214841987251
0.0,-0.5020778748810877,-0.680853652592793,0.3841416290652854,-1.2495383143650798,-1.3821061628769784,0.0,-1.5507237719050713,-0.004474953077669535,-1.249686833384058,-1.2295421607358819,-1.3921062995236075,-1.7619307879946622,1.32635152963518,-1.3873104730325605,-1.4223507007540173,1.047775606275787
1.0,-0.5020778748810877,-0.680853652592793,-0.8001801209902,0.5587840087222881,-1.3496527525798832,0.0,0.40054564344323174,-0.004474953077669535,0.5587266999694632,0.3161230023167083,-1.2326735117424155,0.49806598851684053,-0.6532086826858922,-1.3873104730325605,-1.2915770837887361,-0.7103881289904783
1.0,-0.5523121236040195,-0.7486719017981126,-0.15590908896001593,-0.21042772572532395,-1.3009726371342405,0.0,-0.30036014943265227,-0.004474953077669535,-0.21045623139574082,-0.2390877021141948,-1.2459408382291437,-0.18054054210609272,0.025567413311048164,-1.3873104730325605,-1.283706978187083,-0.06535130537840037
1.0,-0.5523121236040195,-0.7486719017981126,2.1179886711465166,-1.883800621716619,-1.1873857010944076,0.0,-1.8488062662375488,-0.004474953077669535,-1.8838522357379002,-1.465663182047175,-1.3142638218034535,-2.235064340755197,2.4876580351085087,-1.3873104730325605,-1.2915990493589153,2.5938941031860407
0.0,-0.45184362615815593,-0.680853652592793,-0.5064683269764396,0.26189526911092875,-1.1387055856487647,0.0,0.1684629597166,-0.104687508192355,0.26187019086861535,0.06820363791659259,-1.0454318079918665,0.2863892389042748,-0.41132613595637635,0.4880697956026068,-1.093899296462193,-0.46961723117518805
0.0,-0.5020778748810877,-0.7486719017981126,1.1231584010999083,-1.2360433716554728,-1.1062521753516696,0.0,-1.2078672759211748,-0.104687508192355,-1.2360545859946093,-1.0111307812745773,-1.1879243935922643,-1.2696865516633005,1.3088033216985184,0.4880697956026068,-1.1771050837684873,1.2872010713234894
1.0,-0.5020778748810877,-0.680853652592793,-1.444451153020384,1.5034299983947934,-1.0737987650545744,0.0,1.2287414189914079,-0.004474953077669535,1.5032984473419908,0.9721643200266147,-0.8292568385696955,1.1659097049470633,-1.2825449973505902,0.4880697956026068,-0.9359710480799003,-1.2821042273116057
1.0,-0.5020778748810877,-0.680853652592793,0.6778534230790457,-0.7772153195288275,-1.0251186496089317,0.0,-0.7076206280875592,-0.004474953077669535,-0.7771884563068601,-0.561692222634827,-1.0682561069478482,-0.6354188002661963,0.6675474976174086,0.4880697956026068,-1.0630171829925432,0.6517597434981327
1.0,-0.5523121236040195,-0.7486719017981126,2.3359038731567257,-1.5059422258476172,-0.976438534163289,0.0,-1.1322016782303361,-0.004474953077669535,-1.5058454736505673,-0.8980169417822501,-1.1297580356617494,-1.1677494107635829,1.7552887659284984,-1.3873104730325605,-1.0621957432812914,2.0753540828411734
0.0,-0.5523121236040195,-0.8164901510033935,0.24202301905862716,-1.1280838299786144,-0.9277584187176463,0.0,-1.434072642131696,-0.10468750819229804,-1.1282308870313293,-1.188523699946877,-1.0405221476253088,-1.5886129715532709,1.1468039910828336,0.488069795601524,-1.0534665945719757,0.864826969475959
0.0,-0.6025463723269227,-0.8164901510033935,0.18517557505596385,0.45082446704542967,-0.8953050084205512,0.0,0.8523595621650675,-0.004474953077669535,0.45103530690620675,0.6740197790803418,-0.7748383129800643,0.8780314780084196,-0.5664766826947093,0.488069795601524,-0.7761723808267533,-0.40602346214870183
0.0,-0.6025463723269227,-0.8164901510033935,0.48836194307016806,-0.06198335591964432,-0.7979447775292657,0.0,0.2700510306904106,-0.004474953077669535,-0.06181844611000447,0.2127538953591898,-0.7618708130806068,0.3805212699488613,-0.11798646747600872,0.488069795601524,-0.7419540680941527,0.005985817393894746
1.0,-0.6025463723269227,-0.8164901510033935,-0.5917394929804346,-0.07547829862925175,-0.7654913672321705,0.0,-0.3491431822374451,-0.004474953077669535,-0.07559466182220934,-0.2777303589207438,-0.733799548847388,-0.23244782998426547,-0.10498612079474559,-1.3873104730325605,-0.787182266295208,-0.27956503619285833
0.0,-0.6025463723269227,-0.8843084002087132,-0.5064683269764396,0.31587503994935745,-0.7168112517865278,0.0,0.2437133826601634,-0.104687508192355,0.31586080249395593,0.12721590796531715,-0.6165298749011373,0.3563415929460388,-0.4557788484454298,0.4880697956026068,-0.6635660279360212,-0.5015251122670431
0.0,-0.6025463723269227,-0.8843084002087132,0.8294466070861479,-1.3440029133323301,-0.6843578414894327,0.0,-1.5013050027685138,-0.104687508192355,-1.3440940998658735,-1.2412481108766453,-0.8974673871737785,-1.687736450316013,1.4821641261461704,0.4880697956026068,-0.8681111809155114,1.3154616185671133
0.0,-0.6025463723269227,-0.8843084002087132,-0.5538411969786591,1.004117118139326,-0.6519044311923375,0.0,1.1716938138736759,-0.104687508192355,1.0042254896099263,0.8549491174885946,-0.41766989089384887,1.1238088350699647,-0.9710224984294957,-1.3873104730325605,-0.4684445972976206,-0.8740037793577123
1.0,-0.6025463723269227,-0.8164901510033935,-0.061163348955577096,0.7747030920760029,-0.6194510208952424,0.0,1.168722719588489,-0.004474953077669535,0.774917686716709,0.9246215193917476,-0.4271893850396935,1.1216017033616448,-0.8116794605695076,0.4880697956026068,-0.4325226691739692,-0.6455051097744724
2.0,-0.5523121236040195,-0.8164901510033935,1.1136838270994645,-1.1280838299786144,-0.5707709054495996,0.0,-1.043756482849944,-0.10468750819229804,-1.1280671484717555,-0.8824331599217329,-0.7709030890221364,-1.051438838372281,1.147904490074733,0.4880697956020781,-0.7096956703158641,1.1582292900579947
0.0,-0.5523121236040195,-0.8843084002087132,0.6494297010777141,-0.9391546320441136,-0.4896373797068618,0.0,-0.966105830898698,-0.20490006330698352,-0.9391747247723407,-0.8766302867002869,-0.6676503080307908,-0.9517623869334217,0.8810599806132746,1.8609434357547814,-0.6285466331929844,0.8019978772294348
2.0,-0.6527806210498545,-0.952126649413994,-0.042214200954689335,0.3293699826589649,-0.42473055911267144,0.0,0.5390712927136497,-0.10468750819229804,0.3294907323987726,0.3588390679065978,-0.32060103326496137,0.6188769909576766,-0.4666792701576952,0.48806979560258157,-0.3202169359875092,-0.3910696954834195
1.0,-0.6025463723269227,-0.8843084002087132,-0.051688774955133215,-0.21042772572532395,-0.3435970333699336,0.0,-0.2439872032792414,-0.104687508192355,-0.2104299200608129,-0.25524464912633016,-0.3725085111862005,-0.12137886585426719,0.028578226914905063,0.4880697956020528,-0.37496929649813676,-0.036160688030102264
